ID,Collection date
MH703662,2018-01
MH703663,2018-02
MH878976,2014-02-22
MG734761,2017-05-06
MG734762,2017-10-16
MG734763,2017-10-16
MG734764,2017-07-23
MG734765,2017-03-10
MG734766,2017-02-07
MG734767,2017-01-23
MG734769,2017-01-23
MG734770,2017-09-06
MG734771,2017-01-23
MG734772,2017-04-11
MG734773,2017-04-11
MG734774,2017-03-31
MG734775,2017-05-08
MG734776,2017-09-25
MG734777,2017-11-04
MG734778,2017-11-09
MG734779,2017-10-08
MG734780,2017-10-20
MG734781,2017-05-12
MG734782,2017-03-12
MG734783,2017-04-12
MG734784,2017-09-17
MG734785,2017-03-05
MG734786,2017-07-03
MG734787,2017-03-03
MG734788,2017-07-08
MG734789,2017-06-30
MG734768,2017-09-14
MF806471,2013-03
MH589998,2016
MH589999,2016
MH590000,2016
MH590001,2016
MH590002,2016
MH590003,2016
MH590004,2016
MH590005,2016
MH590006,2016
MH590007,2016
MH590008,2016
MH590009,2016
MH590010,2016
MH590011,2016
MH590012,2016
MH590013,2016
MH590014,2016
MH590015,2016
MH590016,2016
MH590017,2016
MH590018,2016
MH590019,2016
MH590020,2016
MH590021,2016
MH590022,2016
MH590023,2016
MH590024,2016
MH590025,2016
MH590026,2016
MH590027,2016
MH590028,2016
MH590029,2016
MH590030,2016
MH590031,2016
MH590032,2016
MH590033,2016
MH590034,2016
MH590035,2016
MH590036,2016
MH590037,2016
MH590038,2016
MH590039,2016
MH590040,2016
MH590041,2016
MH590042,2016
MH590043,2016
MH106455,2017
MH106456,2017
MH106457,2017
MH106458,2017
MH106459,2017
MH106460,2017
MH106461,2017
MH106462,2017
MH106463,2017
MH106464,2017
MH106465,2017
MH106466,2017
MH106467,2017
MH106468,2017
MH106469,2017
MH106470,2017
MH106471,2017
MH106472,2017
MH106473,2017
MH106474,2017
MH106475,2017
MH106476,2017
MH106477,2017
MH106478,2017
MH106479,2017
MH106480,2017
MH106481,2017
MH106482,2017
MH106483,2017
MH106484,2017
MH106485,2017
MH106486,2017
MH106487,2017
MH106488,2017
MH106489,2017
MH106490,2017
MH106491,2017
MH106492,2017
MH106493,2017
MH106494,2017
MH106495,2017
MH106496,2017
MH106497,2017
MH106498,2017
MH106499,2017
MH106500,2017
MH106501,2017
MH106502,2017
MH106503,2017
MH106504,2017
MH106505,2017
MH106506,2017
MH106507,2017
MH106508,2017
MH106509,2017
MH194249,2017
MH194250,2017
MF924724,2008-12-11
MF924725,
MG517474,2016-07-01
MG407163,2015-01-20
MG407164,2015-02-05
MG407165,2015-03-15
MG407166,2015-04-18
MG407167,2015-05-20
MG407168,2015-06-07
MG407169,2015-06-12
MG407170,2015-10-06
MG407171,2015-11-20
MG407172,2015-12-12
MG407173,2016-01-27
MG407174,2016-02-14
MG407175,2016-10-10
MG407176,2016-10-18
MG407177,2016-11-15
MG407178,2016-12-07
MG407179,2016-12-20
MG407180,
MH325904,2018
MG544176,2016-01
MG544177,2014-04
MG544178,2014-01
MH020185,2017-10-18
MG545597,2017
MG545598,2017
MG545599,2017
MG545600,2017
MH671335,2017
MH671336,2017
MH671337,2017
MH671338,2017
MH671339,2012
MH671340,2012
MH671341,2018
MH671342,2018
MH671343,2018
MH671344,2017
MH779856,2014
MH779857,2015
MH779858,2016
MH779859,2016
MH779860,2014
MG197727,2016-11-01
MH509448,
MH509449,
MH509450,
MH509451,
MH509452,
MH509453,
MH509454,
MH509455,
MH509456,
MH509457,
MH509458,
MH509459,
MH509460,
MH509461,
MH509462,
MH509463,
MH509464,
MH509465,
MH509466,
MH509467,
MH509468,
MH509469,
MH509470,
MH509471,
MH509472,
MH509473,
MH509474,
MH509475,
MH509476,
MH509477,
MG021194,1996
MG334195,2011
MF321891,2016-08-17
MF447673,2016-04-12
MF447674,2016-03-18
MF447675,2016-12-22
MF447676,2017-03-28
MF447677,2017-03-28
MF447678,2017-01-19
MF447679,2017-01-19
MF447680,2017-03-28
MF447681,2017-03-28
MF447682,2017-01-19
MF447683,2017-03-28
MF447684,2016-12-22
MF447685,2017-01-12
MF447686,2017-01-12
MF447687,2017-01-01
MF447688,2016-12-18
MF447689,2016-11-01
MF447690,2017-04-06
MF447691,2017-04-02
MF447692,2016-11-01
MF447693,2017-01-01
MF447694,2016-11-01
MF447695,2016-11-01
MF447696,2016-12-15
MF447697,2017-04-02
MF447698,2017-01-02
MF447699,2016-11-27
MF447700,2016-11-27
MF447701,2017-04-20
MF447702,2017-04-20
MF447703,2017-04-10
MF447704,2017-03-23
MF447705,2017-03-23
MF447706,2017-01-07
MF447707,2017-01-07
MF447708,2017-04-10
MF447709,2017-04-20
MF447710,2017-02-20
MF447711,2017-03-06
MF447712,2016-11-08
MF447713,2016-12-10
MF447714,2017-07-20
MF447715,2016-12-22
MF447716,2016-04-16
MF447717,2016-09-21
MF447718,2016-09-21
MF447719,2017-02-04
MF447720,2017-02-15
MF447721,2016-11-07
MF447722,2016-12-09
MF447723,2016-11-07
MF447724,2016-08-01
MF447725,2016-12-08
MF447726,2017-02-27
MF447727,2017-02-11
MF447728,2016-11-04
MF447729,2016-08-01
MF447730,2017-02-06
MF447731,2017-02-28
MF447732,2016-12-24
MF447733,2016-12-20
MF447734,2016-12-06
MF447735,2016-12-06
MF447736,2016-12-06
MF447737,2017-02-02
MF447738,2017-02-02
MF447739,2017-03-17
MF447740,2017-02-02
MF447741,2017-02-05
MF447742,2016-12-11
MF447743,2016-12-01
MF447744,2016-12-17
MF447745,2016-12-01
MF447746,2016-12-18
MF447747,2017-05-01
MF447748,2017-04-01
MF447749,2017-05-01
MF447750,2016-09-28
MF447751,2016-09-14
MF447752,2017-03-30
MF447753,2016-05-04
MF508703,2013-01-01
MF176212,2015-07-22
MF375896,2016-08
MF375897,2016-08
MF156213,2014
MF156214,2016
MF156215,2014
MF156216,2015
MF156217,2014
MF156218,2015
KY992863,2014-10
KY992864,2015-08
KY992865,2015-08
MH010330,2017
MH010331,2017
MH010332,2017
MH010333,2017
MH010334,2017
MH010335,2017
MH010336,2017
MH010337,2016
MH010338,2016
MH010339,2016
MF114201,2016-01-17
MF114202,2016-02-15
MF114203,2016-02-15
MF114204,2016-02-23
MF114205,2015-12-03
MF114206,2015-12-22
MF114207,2015-12-25
MF114208,2015-12-18
MF114209,2015-11-05
MF114210,2016-02-28
MG763935,2013
MF078631,2010
MF078632,2011
MF078633,2015
MF141541,2016
MF141542,2016
MF141543,2017
MF141544,2016
MF141545,2017
MF141546,2016
MF141547,2016
MF141548,2016
MF141549,2017
MF141550,2017
MF141551,2017
MG022115,2015-01-15
MG022116,2015-02-10
KY861928,2015
KY861929,2009
KY861930,2009
KY861931,2009
KY861932,1988
KY861933,1986
KY861934,1986
KY861935,1986
KY776700,
KY776701,2017
KY799582,
MG448607,2012
MF806470,2013-02-03
KY652663,2012
KY652664,2014
KY652665,2016
KY652666,2013
KY652667,2015
KY652668,2016
MF806472,2017-04
MF806473,2017-05
MF806474,2017-06
MF806475,2017-07-03
MF806476,2017-07-12
KU949737,2014-06-16
KU949738,2014-06-16
KU949739,2014-06-16
KU949740,2015-01-16
KU949741,2015-01-16
KU949742,2015-01-16
KU949743,2015-01-16
KU949744,2015-01-16
KU949745,2015-01-16
KU949746,2015-01-16
KU949747,2015-01-16
MG586045,2017-09-10
MG407590,2014-05
MG257768,2017
KX013102,2015-05-16
KT149876,2013
KR265084,2012
KR265085,2013
KR265086,2013
KR265087,2013
KR265088,2013
KR265089,2013
KR265090,2013
KR265091,2013
KR265092,2013
KY421672,2012
KY421673,2013
MF882923,2016-07
MF101744,2016
MF101745,2017
MF101746,2017
MF101747,2017
KY026783,
KY872780,2005
KY872781,2014
KY872782,2005
KY872783,2006
KY872784,2011
KY872785,2005
KY872786,2005
KY872787,2015
KY872788,2008
KY872789,2008
KY872790,2008
KY872791,2007
KY872792,2008
KY872793,2005
KY872794,2005
KY872795,2005
KY872796,2006
KY872797,2006
KY872798,2010
KY872799,2009
KY872800,2010
KY872801,2011
KY872802,2009
KY872803,2010
KY872804,2010
KY872805,2010
KY872806,2010
KY872807,2010
KY872808,2010
KY872809,2010
KY872810,2010
KY872811,2010
KY872812,2009
KY872813,2010
KY872814,2010
KY872815,2010
KY872816,2010
KY872817,2010
KY872818,2008
KY872819,2010
KY872820,2009
KY872821,2009
KY872822,2010
KY872823,2010
KY872824,2011
KY872825,2011
KY872826,2011
KY872827,2011
KY872828,2010
KY872829,2010
KY872830,2010
KY872831,2010
KY872832,2010
KY872833,2010
KY872834,2010
KY872835,2007
KY872836,2007
KY872837,2007
KY872838,2010
KY872839,2007
KY872840,2007
KY872841,2007
KY872842,2010
KY872843,2008
KY872844,2007
KY872845,2007
KY872846,2007
KY872847,2008
KY872848,2007
KY872849,2008
KY872850,2010
KY872851,2010
KY872852,2010
KY872853,2010
KY872854,2007
KY872855,2007
KY872856,2008
KY872857,2011
KY872858,2011
KY872859,2011
KY872860,2011
KY872861,2011
KY872862,2010
KY872863,2010
KY872864,2011
KY872865,2011
KY872866,2009
KY872867,2010
KY872868,2010
KY872869,2010
KY872870,2010
KY872871,2013
KY872872,2009
KY872873,2010
KY872874,2009
KY872875,2010
KY872876,2008
KY872877,2010
KY872878,2010
KY872879,2010
KY872880,2009
KY872881,2007
KY872882,2008
KY872883,2012
KY872884,2010
KY872885,2010
KY872886,2009
KY872887,2009
KY872888,2011
KY872889,2011
KY872890,2010
KY872891,2009
KY872892,2008
KY872893,2010
KY872894,2011
KY872895,2009
KY872896,2012
KY872897,2010
KY872898,2012
KY872899,2012
KY872900,2012
KY872901,2012
KY872902,2011
KY872903,2012
KY872904,2012
KY872905,2011
KY872906,2011
KY872907,2012
KY872908,2011
KY872909,2012
KY872910,2012
KY872911,2010
KY872912,2009
KY872913,2009
KY872914,2011
KY872915,2012
KY872916,2012
KY872917,2013
KY872918,2012
KY872919,2012
KY872920,2014
KY872921,2014
KY872922,2014
KY872923,2014
KY872924,2014
KY872925,2014
KY872926,2012
KY872927,2012
KY872928,2012
KY872929,2012
KY872930,2011
KY872931,2012
KY872932,2012
KY872933,2013
KY872934,2013
KY872935,2013
KY872936,2013
KY872937,2014
KY872938,2012
KY872939,2013
KY872940,2013
KY872941,2012
KY872942,2013
KY872943,2013
KY872944,2013
KY872945,2012
KY872946,2013
KY872947,2013
KY872948,2012
KY872949,2012
KY872950,2012
KY872951,2012
KY872952,2012
KY872953,2012
KY872954,2012
KY872955,2013
KY872956,2013
KY872957,2013
KY872958,2013
KY872959,2013
KY872960,2012
KY872961,2013
KY872962,2013
KY872963,2014
KY872964,2014
KY872965,2014
KY872966,2014
KY872967,2014
KY872968,2014
KY872969,2013
KY872970,2012
KY872971,2012
KY872972,2012
KY872973,2013
KY872974,2015
KY872975,2015
KY872976,2013
KY872977,2014
KY872978,2014
KY872979,2014
KY872980,2014
KY872981,2014
KY872982,2015
KY872983,2015
KY872984,2015
KY872985,2015
KY872986,2011
KY872987,2011
KY872988,2011
KY872989,2010
KY872990,2011
KY872991,2011
KY872992,2011
KY872993,2011
KY872994,2011
KY872995,2011
KY872996,2010
KY872997,2010
KY872998,2011
KY872999,2010
KY873000,2015
KY873001,2011
KY873002,2011
KY873003,2011
KY873004,2013
KY873005,2011
KY873006,2011
KY873007,2011
KY873008,2009
KY873009,2007
KY873010,2008
KY873011,2007
KY873012,2007
KY873013,2010
KY873014,2007
KY873015,2008
KY873016,2007
KY873017,2010
KY873018,2010
KY873019,2008
KY873020,2009
KY873021,2014
KY873022,2014
KY873023,2011
KY873024,2013
KY873025,2012
KY873026,2014
KY873027,2011
KY873028,2014
KY873029,2012
KY873030,2014
KY873031,2014
KY873032,2013
KY873033,2012
KY873034,2010
KY873035,2015
KY873036,2014
KY873037,2014
KY873038,2011
KY873039,2015
KY873040,2012
KY873041,2012
KY873042,2011
KY873043,2013
KY873044,2011
KY873045,2012
KY873046,2012
KY873047,2013
KY873048,2012
KY873049,2014
KY873050,2014
KY873051,2014
KY873052,2015
KY873053,2014
KY873054,2014
KY873055,2014
KY873056,2014
KY873057,2014
KY873058,2014
KY873059,2014
KY873060,2014
KY873061,2015
KY873062,2015
KY873063,2015
KY873064,2015
KY873065,2014
KY873066,2015
KY873067,2015
KY873068,2015
KY873069,2015
KY873070,2015
KY873071,2015
KY873072,2015
KY873073,2015
KY873074,2014
KY873075,2015
KY873076,2015
KY873077,2013
KY873078,2015
KY873079,2015
KY873080,2015
KY873081,2015
KY873082,2015
KY873083,2015
KY873084,2015
KY873085,2015
KY873086,2015
KY873087,2015
KY873088,2013
KY873089,2013
KY873090,2013
KY873091,2015
KY873092,2015
KY873093,2015
KY873094,2015
KY873095,2014
KY873096,2015
KY873097,2015
KY873098,2015
KY873099,2015
KY873100,2015
KY873101,2015
KY873102,2015
KY873103,2015
KY873104,2015
KY873105,2015
KY873106,2015
KY873107,2015
KY873108,2015
KY873109,2015
KY873110,2015
KY873111,2015
KY873112,2015
KY873113,2015
KY873114,2015
KY873115,2015
KY873116,2015
KY873117,2013
KY873118,2015
KY873119,2015
KY873120,2015
KY873121,2015
KY873122,2014
KY873123,2014
KY873124,2015
KY873125,2015
KY873126,2014
KY873127,2015
KY873128,2015
KY873129,2014
KY873130,2015
KY873131,2013
KY873132,2015
KY873133,2015
KY873134,2014
KY873135,2015
KY873136,2014
KY873137,2015
KY873138,2015
KY873139,2015
KY873140,2014
KY873141,2015
KY873142,2015
KY873143,2015
KY873144,2015
KY873145,2015
KY873146,2014
KY873147,2015
KY873148,2015
KY873149,2015
KY873150,2015
KY873151,2015
KY873152,2015
KY873153,2014
KY873154,2015
KY873155,2014
KY873156,2014
KY873157,2014
KY873158,2014
KY873159,2015
KY873160,2015
KY873161,2015
KY873162,2015
KY873163,2015
KY873164,2015
KY873165,2014
KY873166,2014
KY873167,2014
KY873168,2013
KY873169,2014
KY873170,2013
KY873171,2013
KY873172,2013
KY873173,2013
KY873174,2013
KY873175,2012
KY873176,2013
KY873177,2013
KY873178,2015
KY873179,2013
KY873180,2015
KY873181,2015
KY873182,2014
KY873183,2014
KY873184,2014
KY873185,2013
KY873186,2015
KY873187,2014
KY873188,2015
KY873189,2015
KY873190,2015
KY873191,2013
KY873192,2013
KY873193,2013
KY873194,2012
KY873195,2012
KY873196,2013
KY873197,2013
KY873198,2013
KY873199,2014
KY873200,2013
KY873201,2013
KY873202,2014
KY873203,2014
KY873204,2015
KY873205,2014
KY873206,2014
KY873207,2010
KY873208,2012
KY873209,2012
KY873210,2012
KY873211,2012
KY873212,2012
KY873213,2012
KY873214,2010
KY873215,2014
KY873216,2013
KY873217,2014
KY873218,2014
KY873219,2010
KY873220,2010
KY873221,2014
KY873222,2011
KY873223,2010
KY873224,2010
KY873225,2006
KY873226,2014
KY873227,2013
KY873228,2013
KY873229,2009
KY873230,2009
KY873231,2007
KY873232,2013
KY873233,2010
MF462334,1992
MF462335,2000
MF673729,2013
MF322802,2017
MF322803,2017
MF322804,2017
MF322805,2017
MF322806,2017
MF322807,2017
MF322808,2017
MF322809,2017
MF322810,2017
MF322811,2017
MF322812,2017
MF322813,2017
MF322814,2017
MF322815,2017
MF322816,2017
MF322817,2017
MF322818,2017
MF322819,2017
MF322820,2017
MF322821,2017
MF322822,2017
MF322823,2017
MF322824,2017
MF322825,2017
MF322826,2017
MF322827,2017
MF322828,2017
MF322829,2017
MF322830,2017
MF322831,2017
MF322832,2017
MF322833,2017
MF322834,2017
MF322835,2017
MF322836,2017
MF322837,2017
MF322838,2017
MF322839,2017
MF322840,2017
MF322841,2017
MF322842,2017
MF322843,2017
MF322844,2017
MF322845,2017
MF322846,2017
MF322847,2017
MF322848,2017
MF322849,2017
MF322850,2017
MF322851,2017
MF322852,2017
MF322853,
MF322854,
MF322855,
MF322856,
MF322857,
MF322858,
MF322859,
MF322860,
MF322861,
MF322862,
MF322863,
MF322864,
MF322865,
MF322866,
MF322867,
KX721498,2011
MF421319,2009
MF421320,2011
KY273667,2004
KX671692,2013-10-15
KX671693,2014-01-03
KX671694,2013-11-07
KX671695,2014-01-09
KX671696,2012-12-15
KX671697,2012-12-11
KX671698,2013-11-15
KX685174,2015-01-01
KX685175,2015-01-11
KX685176,2015-01-30
KX685177,2015-02-05
KX685178,2015-01-15
KX685179,2015-02-01
KX685180,2015-01-12
KX685181,2015-01-17
KX685182,2015-01-22
KX702136,
KX702137,
KX702138,
KX702139,
KX702140,
KX702141,
KX702142,
KX702143,
KX702144,
KX702145,
KX702146,
KX702147,
KX702148,
KX702149,
KX702150,
KX702151,
KX702152,
KX702153,
KX702154,
KX702155,
KX702156,
KX702157,
KX702158,
KX702159,
KX702160,
KX702161,
KX702162,
KX702163,
KX702164,
KX702165,
KX702166,
KX702167,
KX702168,
KX702169,
KX702170,
KX702171,
KX702172,
KX702173,
KX702174,
KX702175,
KX702176,
KX702177,
KX702178,
KX702179,
KX702180,
KX702181,
KY001921,2011-04-15
KY001922,2012-02-18
KY001923,2013-07-23
KY001924,2014-10-20
KY001925,2015-03-23
KY001926,2015-11-14
KY001927,2016-04-15
KY001928,2016-05-17
KX578825,2015-03-09
KX578826,2015-01-18
KX578827,2014-11-23
KX578828,2014-11-23
KX578829,2014-11-23
KX578830,2014-12-04
KX578831,2014-12-25
KX578832,2015-03-25
KX578833,2015-03-26
KX578834,2015-11-09
KU900738,2008
KU900739,2003
KU900740,2005
KU900741,2009
KU900742,2011
KU900743,2010
KU900744,2006
KY805845,2014
KY805846,2014
LT599496,
KY588134,2015
KY588135,2015
KX364290,2010
KX364291,2007
KX364292,2011
KX364293,2007
KX364294,2014
KX364295,2014-05
KX364296,2008
KX364297,2013-10
KX364298,2005
KX364299,2010
KX364300,2011
KY407556,2014
KY407557,2014
KY407558,2014
KY620116,2016
KX375805,2007
KX375806,2011
KX375807,2011
KX375808,1999
KX389094,2012
KX400753,2011
KX425847,2014
KX434788,2013
KX434789,2014
KX434790,2011
KX640829,2011
KX372249,2012
KX372250,2013
KU183505,2014-06-01
KU183506,2014-06-01
KU183507,2012-04-01
KU183508,2013-04-01
KU183509,2013-04-01
KU183510,2013-09-01
KU183511,2014-04-01
KU183512,2014-04-01
KU183513,2012-04-01
KU183514,2013-04-01
KU183515,2013-04-01
KU183516,2013-09-01
KU183517,2014-04-01
KU183518,2014-04-01
KY119257,2014-01-08
KY119258,2014-02-05
KY119259,2015-01-01
KY119260,2013-01-02
KY465746,2016-10
KY465747,2016-10
KY465748,2016-10
KY465749,2016-11
KY465750,2016-08
KY465751,2015
KX529700,2015
KX529701,2015
KX529702,2015
KX529703,2015
KX529704,2015
KX529705,2015
KX529706,2015
KX529707,2015
KX529708,2015
KX529709,2015
KX529710,2015
KX529711,2015
KX529712,2015
KX529713,2015
KX529714,2015
KX529715,2015
KX529716,2015
KX529717,2015
KX529718,2015
KX529719,2015
KX529720,2015
KX529721,2015
KX529722,2015
KX529723,2015
KX529724,2015
KX529725,2015
KX529726,2015
KX529727,2015
KX529728,2015
KX529729,2015
KX529730,2015
KX529731,2015
KX529732,2015
KX529733,2015
KX529734,2015
KX529735,2015
KX529736,2015
KX529737,2015
KX529738,2015
KX529739,2015
KX529740,2015
KX529741,2015
KX529742,2015
KX529743,2015
KX529744,2015
KX529745,2015
KX529746,2015
KX529747,2015
KX529748,2015
KX529749,2015
KX529750,2015
KX529751,2015
KX529752,2015
KX529753,2015
KX529754,2015
KX529755,2015
KX529756,2015
KX529757,2015
KX529758,2015
KX529759,2015
KX529760,2015
KX529761,2015
KX529762,2015
KX529763,2015
KX529764,2015
KX529765,2015
KX529766,2015
KX529767,2015
KX529768,2015
KX529769,2015
KX529770,2015
KX529771,2015
KX529772,2015
KX529773,2015
KX529774,2015
KX529775,2015
KX529776,2015
KX529777,2015
KX529778,2015
KX529779,2015
KX529780,2015
KX529781,2015
KX529782,2015
KX529783,2015
KX529784,2015
KX529785,2015
KX529786,2015
KX529787,2015
KX529788,2015
KX529789,2015
KX529790,2015
KX529791,2015
KX529792,2015
KX529793,2015
KX529794,2015
KX529795,2015
KX529796,2015
KX529797,2015
KX529798,2015
KX529799,2015
KX529800,2015
KX529801,2015
KX529802,2015
KX529803,2015
KX529804,2015
KX529805,2015
KX529806,2015
KX529807,2015
KX529808,2015
KX529809,2015
KX529810,2015
KX529811,2015
KX529812,2015
KX529813,2015
KX529814,2015
KX529815,2015
KX529816,2015
KX529817,2015
KX529818,2015
KX529819,2015
KX529820,2015
KY565553,2015
KY565554,2016
KY565555,2015
KX259248,2010
KX259249,2009
KX259250,2010
KX259251,2010
KX259252,2011
KX259253,2012
KX259254,2009
KX259255,2011-11
KX259256,2012-05
KX259257,2012-08
KX302860,2008
KX302861,2013
KX302862,2010-11
KX302863,2009-03
KX302864,2009-09
KX302865,2013
KX302866,2004
KX302867,2015
KX302868,2013
KX302869,2009-08
KX302870,2013
KX302871,2013
KX302872,2010
KX302873,2014
KX302874,2013
KX302875,2010-05
KX275390,2014-11
KX275391,2014
KX275392,2009-11
KX275393,2013-07
KX275394,2008
KX252789,2009
KX252790,2009-05
KX252791,1998
KX236000,2011
KX236001,2003
KX236002,2011
KX236003,2011
KX236004,2015
KX236005,2008
KX236006,2010
KX236007,2010
KX236008,2013
KX236009,2013-01
KX236010,2010-04
KX236011,2009-12
KX236012,2009
KX236013,2012
KX236014,2012
KX236015,2014-07
KX236016,2009-09
KX272466,2014-12-01
KX272467,2014-12-01
KX272465,2014-12-01
KX252772,2003
KX252773,2014-05
KX252774,2013
KX252775,2013
KX252776,2013
KX252777,2007
KX252778,2005
KX252779,2006
KX252780,2009
KX252781,2015-06
KX252782,2007
KX252783,2009
KX252784,2009
KX252785,2010
KX252786,2012-06
KX252787,2013-10
KX252788,2008
KU736750,2013
KU736751,2013
KU736757,2013
KU736763,2013
KX185056,2014
KX185057,2013
KX185058,2014
KX185059,
KX247127,2011
KX247128,2013-05
KX247129,2013-03
KX247130,2012-04
KX219791,2007-02
KX219792,2006-05
KX219793,2011-11
KX219794,2010-11
KX219795,2015-03
KX219796,2011-12
KX219797,2002-01
KX219798,2012-09
KX219799,2013-02
KX219800,2013-06
KX219801,2012-04
KX348114,2005
KX348115,2012-09
KX348116,2014-05
KX348117,2012-07
KJ669722,2013
KJ999794,2013
KJ999795,2013
KJ999797,2013
KJ999798,2013
KJ999799,2013
KJ999800,2013
KJ999801,2013
KJ999802,2013
KJ999803,2012
KJ999804,2012
KJ999805,2012
KJ999806,2012
KM365465,2012
KM365466,2012
KM365467,2012
KM365468,2013
KM365469,2013
KU145467,2013-03-15
KX266757,2008
KU556804,2012-05-07
KU556805,2012-05-07
KU556806,2003-02-01
KU556807,2008-06-01
KX107628,2013-01-01
KX107629,2013-01-02
KX107630,2013-02-04
KX107631,2013-02-08
KX107632,2013-02-23
KX107633,2013-02-05
KX107634,2013-04-16
KX107635,2013-02-28
KX107636,2013-02-03
KX107637,2013-03-24
KX107638,2013-09-16
KX107639,2013-11-26
KX107640,2014-01-23
KX107641,2013-10-01
KX107642,2013-10-17
KX107643,2013-10-10
KX107644,2013-10-15
KX107645,2013-10-16
KX107646,2013-12-03
KX107647,2014-10-04
KX107648,2013-11-08
KX107649,2013-01-15
KX107650,2013-11-12
KX107651,2013-11-03
KX107652,2013-04-06
KX107653,2014-06-07
KX107654,2014-06-08
KX107655,2015-08-04
KX107656,2015-08-10
KX107657,2014-12-17
KX107658,2014-12-12
KX107659,2014-12-16
KX107660,2014-05-02
KX107661,2014-01-07
KX107662,2014-10-05
KX107663,2014-11-13
KX107664,2014-12-23
KX107665,2014-12-05
KX107666,2013-11-15
KX107667,2014-01-16
KX107668,2014-01-12
KX107669,2014-01-23
KX107670,2014-01-27
KX107671,2014-12-30
KX107672,2015-08-14
KX107673,2014-11-16
KX107674,2013-01-07
KX107675,2013-01-08
KX107676,2014-01-09
KX107677,2014-01-05
KX107678,2014-01-12
KX107679,2014-10-17
KX107680,2014-11-19
KX107681,2014-11-18
KX107682,2014-12-12
KX107683,2014-12-16
KX107684,2014-12-18
KX107685,2014-12-11
KX107686,2014-12-20
KX107687,2014-12-06
KX107688,2015-01-23
KX107689,2015-01-06
KX107690,2015-01-08
KX107691,2015-01-09
KX107692,2013-01-12
KX107693,2013-01-14
KX107694,2013-01-15
KX107695,2013-01-18
KX107696,2013-03-20
KX107697,2013-03-22
KX107698,2013-03-23
KX107699,2013-03-24
KX107700,2013-11-30
KX107701,2013-11-12
KX107702,2013-11-14
KX107703,2013-11-12
KX107704,2013-11-24
KX107705,2013-11-21
KX107706,2013-12-06
KX107707,2013-12-09
KX107708,2013-12-03
KX107709,2013-12-24
KX107710,2013-12-07
KX107711,2014-04-12
KX107712,2014-12-19
KX107713,2014-12-13
KX107714,2015-07-17
KX107715,2015-11-03
KX107716,2013-01-09
KX107717,2013-01-23
KX107718,2013-01-05
KX107719,2013-01-26
KX107720,2013-02-08
KX107721,2013-03-30
KX107722,2013-04-05
KX107723,2013-06-04
KX107724,2013-07-02
KX107725,2013-08-04
KX107726,2015-11-04
KX107727,2015-12-01
KX107728,2013-01-02
KX107729,2013-01-28
KX107730,2013-11-26
KX107731,2015-01-06
KX107732,2015-01-16
KX107733,2013-08-15
KX107734,2013-01-14
KX107735,2013-01-20
KX107736,2013-01-22
KX107737,2013-01-23
KX107738,2014-12-15
KX107739,2015-01-04
KX107740,2013-02-05
KX107741,2013-03-08
KX107742,2013-03-02
KX107743,2013-03-11
KX107744,2013-04-25
KX107745,2013-04-27
KX107746,2013-11-28
KX107747,2013-12-05
KX107748,2013-12-06
KX107749,2013-12-25
KX107750,2013-12-17
KX107751,2014-01-17
KX107752,2014-01-15
KX107753,2014-02-15
KX107754,2014-02-20
KX107755,2014-02-21
KX107756,2014-02-27
KX107757,2014-03-15
KX107758,2014-08-18
KX107759,2014-08-20
KX107760,2015-01-26
KX107761,2015-11-05
KX107762,2015-11-06
KX107763,2015-12-08
KX107764,2015-12-10
KX107765,2015-12-17
KX107766,2015-12-19
KX107767,2015-12-16
KX107768,2013-12-01
KX107769,2014-01-15
KX107770,2014-01-04
KX107771,2014-02-20
KX107772,2014-02-07
KX107773,2014-02-18
KX107774,2014-02-09
KX107775,2015-12-01
KX107776,2015-12-01
KX107777,2013-01-03
KX107778,2013-02-01
KX107779,2013-04-04
KX107780,2013-04-18
KX107781,2013-07-09
KX107782,2013-10-01
KX107783,2013-11-03
KX107784,2013-12-18
KX107785,2013-12-01
KX107786,2014-02-01
KX107787,2015-01-18
KX107788,2015-12-01
KX107789,2013-01-29
KX107790,2013-04-01
KX107791,2014-02-24
KX107792,2014-01-01
KX107793,2014-01-03
KX107794,2014-06-10
KX107795,2014-06-06
KX107796,2014-06-23
KX107797,2013-03-25
KX107798,2013-04-27
KX107799,2013-04-24
KX107800,2013-10-22
KX107801,2013-10-23
KX107802,2014-01-22
KX107803,2014-01-24
KX107804,2014-01-24
KX107805,2014-06-18
KX107806,2015-02-19
KX107807,2015-02-22
KX107808,2015-04-08
KX107809,2015-04-09
KX107810,2015-04-03
KX107811,2015-04-05
KX107812,2015-06-21
KX107813,2015-05-20
KX107814,2015-05-04
KX107815,2015-06-08
KX107816,2015-06-10
KX107817,2014-11-05
KX107818,2014-11-09
KX107819,2014-11-09
KX107820,2014-11-28
KX107821,2014-11-02
KX107822,2014-02-04
KX107823,2014-02-07
KX107824,2014-02-08
KX107825,2014-04-07
KX107826,2015-02-14
KX107827,2013-11-16
KX107828,2013-11-22
KX107829,2014-01-25
KX107830,2014-07-26
KX107831,2014-09-29
KX107832,2014-11-13
KX107833,2014-11-15
KX107834,2015-11-18
KX107835,2015-02-20
KX107836,2013-01-23
KX107837,2013-01-24
KX107838,2014-05-25
KX107839,2014-05-28
KX107840,2014-05-20
KX107841,2014-01-02
KX107842,2014-12-03
KX107843,2014-06-04
